échantillon,Plage,substrat,date,area,slug,code,quantité,pcs/m²,region
"('meillerie', '18.07.2022')",Meillerie,2,2022-07-18,53,meillerie,G102,0,0.0,Haut lac
"('meillerie', '18.07.2022')",Meillerie,2,2022-07-18,53,meillerie,G139,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G113,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G114,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G131,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G148,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G211,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G27,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G30,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G31,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G35,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G66,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G70,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G905,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G914,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G922,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G931,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G932,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G95,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G97,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,Gcaps,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G159,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G10,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G103,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G106,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G2,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G25,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G74,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G89,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G125,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G135,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G145,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G29,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G32,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G50,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G99,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G132,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G53,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G165,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G137,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G73,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G926,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G126,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G128,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G194,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G26,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G48,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G901,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G929,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G101,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G34,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G100,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G12,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G144,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G18,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G33,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G67,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G90,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G937,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G133,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G28,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G39,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G4,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G54,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G7,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G155,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G127,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G129,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G136,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G102,0,0.0,Haut lac
"('meillerie', '24.01.2022')",Meillerie,2,2022-01-24,53,meillerie,G139,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G113,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G114,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G131,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G148,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G211,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G31,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G35,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G66,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G905,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G914,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G922,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G931,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G932,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G95,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G97,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,Gcaps,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,Gfoams,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G159,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G10,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G103,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G106,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G2,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G25,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G74,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G89,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G112,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G125,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G135,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G145,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G29,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G32,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G50,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G99,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G53,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G165,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G137,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G73,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G926,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G126,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G128,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G194,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G26,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G48,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G901,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G929,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G101,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G34,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G100,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G12,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G144,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G18,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G33,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G67,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G90,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G937,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G133,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G39,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G4,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G54,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G7,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G155,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G127,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G129,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G136,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G102,0,0.0,Haut lac
"('pichette', '03.02.2022')",Pichette,3,2022-02-03,231,pichette,G139,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G113,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G114,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G131,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G148,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G211,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G27,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G31,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G66,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G70,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G905,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G914,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G922,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G931,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G932,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G95,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G97,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,Gfoams,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,Gfrags,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G159,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G10,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G103,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G106,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G117,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G2,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G25,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G74,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G89,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G112,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G125,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G135,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G145,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G29,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G32,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G99,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G132,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G53,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G165,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G137,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G73,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G926,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G126,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G128,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G194,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G26,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G48,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G901,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G929,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G101,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G34,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G100,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G12,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G144,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G18,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G33,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G67,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G90,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G937,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G133,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G28,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G39,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G4,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G54,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G7,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G155,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G127,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G129,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G136,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G102,0,0.0,Haut lac
"('pichette', '11.05.2022')",Pichette,3,2022-05-11,231,pichette,G139,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G113,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G114,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G131,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G148,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G211,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G30,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G31,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G35,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G66,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G70,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G905,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G914,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G922,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G931,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G932,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G95,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G97,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,Gcaps,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,Gfoams,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,Gfrags,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G159,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G10,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G106,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G117,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G2,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G25,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G74,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G89,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G112,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G125,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G135,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G145,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G29,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G32,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G50,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G99,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G132,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G53,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G165,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G137,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G73,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G926,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G126,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G128,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G194,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G26,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G48,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G901,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G929,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G101,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G34,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G100,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G12,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G144,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G18,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G33,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G67,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G90,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G937,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G133,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G28,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G39,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G4,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G54,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G7,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G155,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G127,0,0.0,Haut lac
"('pichette', '13.12.2022')",Pichette,3,2022-12-13,41,pichette,G129,0,0.0,Haut lac
